210.50	3188.28
210.71	3680.61
210.92	2014.59
211.13	1968.51
211.35	2767.83
211.56	3322.01
211.77	2129.48
211.99	1921.61
212.20	3015.63
212.41	3011.33
212.63	1873.28
212.84	2059.03
213.05	3740.21
213.27	3501.62
213.48	1885.97
213.69	2047.35
213.90	2392.64
214.12	3285.56
214.33	1885.16
214.54	2140.74
214.76	2899.10
214.97	3507.15
215.18	1852.59
215.40	2591.50
215.61	3401.68
215.82	3401.27
216.03	1850.54
216.25	2021.75
216.46	2833.98
216.67	3644.16
216.89	1880.04
217.10	1863.86
217.31	2776.02
217.52	3223.09
217.74	1972.81
217.95	2032.40
218.16	2918.15
218.38	3613.03
218.59	1853.00
218.80	1980.39
219.01	3142.40
219.23	3608.73
219.44	1855.05
219.65	1977.93
219.87	2575.53
220.08	3371.78
220.29	1897.24
220.50	2103.47
220.72	3440.38
220.93	3204.66
221.14	1957.45
221.35	2088.93
221.57	2931.05
221.78	3669.76
221.99	1943.93
222.21	1831.91
222.42	3049.43
222.63	3521.28
222.84	1920.38
223.06	2151.60
223.27	3249.31
223.48	4121.74
223.69	1835.18
223.91	2079.71
224.12	3111.48
224.33	3598.28
224.54	2187.85
224.76	1999.02
224.97	3173.74
225.18	3330.20
225.39	2059.85
225.61	2026.26
225.82	3206.71
226.03	3688.60
226.24	1851.57
226.46	2269.15
226.67	2505.08
226.88	3316.69
227.09	2140.33
227.31	2093.02
227.52	3245.42
227.73	3487.28
227.94	2004.76
228.16	2055.75
228.37	3034.48
228.58	3592.14
228.79	2057.59
229.01	2046.33
229.22	3100.42
229.43	3354.16
229.64	2237.20
229.86	2058.62
230.07	3273.68
230.28	3804.10
230.49	2158.97
230.71	1975.68
230.92	3263.03
231.13	3798.57
231.34	1986.32
231.55	2077.25
231.77	2797.93
231.98	3578.83
232.19	1882.70
232.40	1954.79
232.62	2776.43
232.83	3124.18
233.04	2137.87
233.25	2136.85
233.46	2891.53
233.68	3501.00
233.89	2281.23
234.10	2167.77
234.31	3095.71
234.53	3744.71
234.74	1934.10
234.95	2078.48
235.16	3011.13
235.37	3507.15
235.59	1734.02
235.80	2160.20
236.01	2792.41
236.22	3346.79
236.44	2051.66
236.65	1856.07
236.86	2845.04
237.07	3431.99
237.28	1959.29
237.50	2000.66
237.71	2656.22
237.92	4415.63
238.13	1855.66
238.34	2121.70
238.56	2606.86
238.77	3639.04
238.98	1892.53
239.19	1956.83
239.40	3119.47
239.62	3960.77
239.83	2156.72
240.04	2098.96
240.25	3051.68
240.46	3251.15
240.68	1878.40
240.89	1879.83
241.10	3299.69
241.31	3307.06
241.52	1787.47
241.73	1816.75
241.95	3221.25
242.16	3740.61
242.37	1889.46
242.58	2049.61
242.79	3112.30
243.01	3261.39
243.22	2124.77
243.43	1741.18
243.64	3098.58
243.85	3513.90
244.06	1931.64
244.28	1925.71
244.49	3313.82
244.70	3799.39
244.91	2034.25
245.12	2012.54
245.34	3080.55
245.55	3308.90
245.76	1867.13
245.97	1887.41
246.18	3161.65
246.39	3227.80
246.61	2030.56
246.82	2034.66
247.03	3074.21
247.24	3195.04
247.45	1924.27
247.66	2000.46
247.88	2649.66
248.09	3345.36
248.30	1850.95
248.51	1809.18
248.72	3129.71
248.93	3249.92
249.15	1897.03
249.36	2328.95
249.57	3320.58
249.78	3453.90
249.99	2021.75
250.20	1908.71
250.41	3050.86
250.63	3325.29
250.84	1746.51
251.05	1995.54
251.26	2969.15
251.47	3098.37
251.68	2145.45
251.89	2207.92
252.11	2502.41
252.32	3148.34
252.53	1868.77
252.74	2030.36
252.95	3351.71
253.16	2749.60
253.37	1904.41
253.59	2024.62
253.80	3290.47
254.01	3343.72
254.22	1893.96
254.43	2308.27
254.64	3065.60
254.85	3437.52
255.07	1898.88
255.28	1893.76
255.49	2847.70
255.70	3540.12
255.91	1855.25
256.12	1866.93
256.33	3232.31
256.54	3610.77
256.76	1870.82
256.97	1903.18
257.18	2909.75
257.39	3294.77
257.60	2193.37
257.81	1968.92
258.02	3279.00
258.23	3530.29
258.45	2212.22
258.66	1924.27
258.87	3699.66
259.08	3602.17
259.29	1944.75
259.50	2016.23
259.71	3408.23
259.92	3730.78
260.13	1856.48
260.35	1999.02
260.56	3028.74
260.77	3619.78
260.98	1923.86
261.19	1977.52
261.40	2930.64
261.61	2707.62
261.82	1856.07
262.03	1966.05
262.25	3196.67
262.46	3571.86
262.67	2115.55
262.88	2051.86
263.09	3265.49
263.30	2907.71
263.51	1768.83
263.72	2118.01
263.93	3453.28
264.14	3745.94
264.36	1900.52
264.57	2137.26
264.78	3589.27
264.99	3398.81
265.20	1909.94
265.41	2205.46
265.62	2852.82
265.83	3648.66
266.04	2119.44
266.25	1954.38
266.46	3481.55
266.67	3309.72
266.89	1729.30
267.10	1865.70
267.31	3283.30
267.52	3215.93
267.73	2001.28
267.94	2043.46
268.15	3046.15
268.36	3547.29
268.57	1804.67
268.78	1930.21
268.99	2867.36
269.20	2884.15
269.41	1918.33
269.63	1848.91
269.84	2883.95
270.05	3578.01
270.26	1980.18
270.47	1974.45
270.68	3269.38
270.89	3634.33
271.10	1909.53
271.31	1952.33
271.52	2918.77
271.73	3250.74
271.94	1958.88
272.15	1983.46
272.36	2885.79
272.57	3629.21
272.78	2105.93
273.00	1914.44
273.21	2922.04
273.42	3445.09
273.63	1926.73
273.84	2006.60
274.05	2960.95
274.26	3285.97
274.47	2142.38
274.68	2339.60
274.89	3161.24
275.10	3194.42
275.31	2240.07
275.52	2214.88
275.73	3093.46
275.94	3269.58
276.15	2232.70
276.36	2055.55
276.57	2915.69
276.78	2984.50
276.99	2077.25
277.20	2069.27
277.41	3123.97
277.63	3091.00
277.84	2075.21
278.05	1982.23
278.26	2920.61
278.47	3026.08
278.68	2238.63
278.89	1907.07
279.10	3044.92
279.31	3121.72
279.52	2092.00
279.73	2113.09
279.94	3090.59
280.15	3544.42
280.36	2136.44
280.57	2254.81
280.78	3152.23
280.99	3138.51
281.20	2261.57
281.41	2035.48
281.62	2911.80
281.83	3160.83
282.04	2019.09
282.25	2235.97
282.46	3143.22
282.67	2727.69
282.88	2064.97
283.09	2040.80
283.30	3231.90
283.51	3252.58
283.72	2261.78
283.93	2209.35
284.14	3178.65
284.35	3029.76
284.56	2012.95
284.77	2102.04
284.98	2818.00
285.19	3320.78
285.40	2197.68
285.61	2171.46
285.82	3024.65
286.03	3226.37
286.24	1987.35
286.45	2019.09
286.66	2810.22
286.87	3319.76
287.08	2179.45
287.29	2003.94
287.50	3308.29
287.71	3238.04
287.92	2046.33
288.13	2114.32
288.34	2853.23
288.55	3102.47
288.76	1990.42
288.97	2205.46
289.18	2958.50
289.39	3074.62
289.60	1926.73
289.81	2210.37
290.02	3027.31
290.23	3010.51
290.44	2148.11
290.65	2126.41
290.86	2742.64
291.07	3187.25
291.28	2319.32
291.49	2020.94
291.70	2994.34
291.91	2646.59
292.12	2061.89
292.33	1967.07
292.54	3427.07
292.75	3276.55
292.96	2213.65
293.17	2223.07
293.38	3128.07
293.58	3300.10
293.79	1938.20
294.00	2254.40
294.21	2802.85
294.42	3489.74
294.63	2055.34
294.84	2078.07
295.05	3124.59
295.26	3469.67
295.47	1938.81
295.68	1959.91
295.89	2951.33
296.10	3325.70
296.31	2064.56
296.52	2283.69
296.73	2849.54
296.94	3148.75
297.15	2125.38
297.36	2309.49
297.57	2697.99
297.78	3138.72
297.98	2147.70
298.19	2468.83
298.40	3132.78
298.61	2977.75
298.82	2119.65
299.03	2436.06
299.24	3132.98
299.45	3593.98
299.66	1958.47
299.87	2042.23
300.08	2888.66
300.29	3100.62
300.50	2015.61
300.71	2311.95
300.92	3103.08
301.13	2974.27
301.33	2067.01
301.54	2239.25
301.75	2801.83
301.96	3193.40
302.17	2057.80
302.38	1995.34
302.59	3056.80
302.80	3317.09
303.01	2403.91
303.22	2388.34
303.43	3036.32
303.64	3210.81
303.85	2150.37
304.05	2146.07
304.26	3078.30
304.47	3049.84
304.68	2056.98
304.89	2171.05
305.10	2751.65
305.31	3062.12
305.52	2093.43
305.73	2047.35
305.94	2770.08
306.15	3144.86
306.35	2092.61
306.56	1978.75
306.77	2932.49
306.98	3019.12
307.19	2092.20
307.40	2169.21
307.61	3094.69
307.82	3164.32
308.03	2200.34
308.24	2354.14
308.45	3216.33
308.65	3411.10
308.86	2101.83
309.07	2232.29
309.28	2935.15
309.49	2869.61
309.70	2150.16
309.91	1985.51
310.12	2899.10
310.33	3038.37
310.53	1962.77
310.74	2085.65
310.95	3319.55
311.16	3184.80
311.37	1969.53
311.58	2310.31
311.79	3140.15
312.00	3025.87
312.20	2064.76
312.41	1993.29
312.62	3097.55
312.83	3314.64
313.04	2052.06
313.25	2393.26
313.46	2862.04
313.67	3290.88
313.87	2125.18
314.08	2222.46
314.29	2986.96
314.50	3303.37
314.71	2121.49
314.92	2033.84
315.13	3294.16
315.34	3193.81
315.54	2084.01
315.75	1957.45
315.96	2828.45
316.17	3038.98
316.38	1892.32
316.59	1993.70
316.80	3118.03
317.00	3269.38
317.21	2299.46
317.42	2098.55
317.63	2767.42
317.84	3009.08
318.05	2337.55
318.26	2097.94
318.46	3361.33
318.67	2597.44
318.88	2134.19
319.09	2184.77
319.30	2751.86
319.51	3114.76
319.71	2072.34
319.92	2056.57
320.13	3049.84
320.34	2733.83
320.55	2126.61
320.76	2145.04
320.97	3017.68
321.17	3196.06
321.38	2051.66
321.59	2126.82
321.80	3203.43
322.01	2969.55
322.22	2214.06
322.42	1997.18
322.63	2631.03
322.84	3470.49
323.05	2282.67
323.26	2263.42
323.47	2469.85
323.67	3072.57
323.88	1980.59
324.09	2187.23
324.30	3063.35
324.51	3156.74
324.71	1966.46
324.92	2026.06
325.13	3088.75
325.34	3069.91
325.55	1970.15
325.76	2172.08
325.96	3172.71
326.17	3341.88
326.38	1886.18
326.59	2196.86
326.80	3129.91
327.00	3016.25
327.21	1968.71
327.42	2371.96
327.63	2900.54
327.84	3060.69
328.04	2235.97
328.25	2049.40
328.46	2985.12
328.67	3093.25
328.88	2149.55
329.08	2038.96
329.29	2726.26
329.50	3058.64
329.71	2175.97
329.92	2042.64
330.12	2774.18
330.33	3102.67
330.54	2062.30
330.75	2531.49
330.96	3045.74
331.16	3089.77
331.37	1891.91
331.58	2240.48
331.79	2937.61
332.00	3040.41
332.20	1830.27
332.41	2161.84
332.62	3022.80
332.83	2897.67
333.03	2024.01
333.24	2582.90
333.45	3283.30
333.66	2889.68
333.87	2161.43
334.07	2011.31
334.28	2886.82
334.49	3365.84
334.70	2185.18
334.90	1915.26
335.11	3183.36
335.32	2943.34
335.53	2048.79
335.74	2224.50
335.94	3274.70
336.15	3342.90
336.36	2302.53
336.57	2243.75
336.77	2897.06
336.98	2590.07
337.19	2216.52
337.40	2039.98
337.60	2920.20
337.81	3088.75
338.02	1952.53
338.23	1909.73
338.43	2837.46
338.64	3068.06
338.85	2306.83
339.06	2179.65
339.26	3203.43
339.47	3208.76
339.68	2357.62
339.89	2703.73
340.09	3686.96
340.30	3657.26
340.51	2951.74
340.72	3037.14
340.92	4221.48
341.13	4400.27
341.34	3570.63
341.55	3723.21
341.75	4889.53
341.96	5020.19
342.17	4255.06
342.38	4598.92
342.58	5836.51
342.79	6047.45
343.00	5160.27
343.20	5191.60
343.41	5964.30
343.62	6588.93
343.83	5793.50
344.03	5676.35
344.24	6224.39
344.45	7067.13
344.66	5734.31
344.86	6053.59
345.07	6767.31
345.28	7028.22
345.48	6168.07
345.69	6004.23
345.90	6834.07
346.11	7122.22
346.31	6257.98
346.52	6129.98
346.73	6948.96
346.93	7003.23
347.14	6026.35
347.35	5978.64
347.56	7297.32
347.76	7319.85
347.97	6226.44
348.18	6280.92
348.38	7240.39
348.59	7512.97
348.80	6289.93
349.01	6266.99
349.21	7107.27
349.42	7072.66
349.63	6438.81
349.83	6453.76
350.04	7449.69
350.25	7571.95
350.45	6371.44
350.66	6231.15
350.87	7212.54
351.08	7387.02
351.28	6418.95
351.49	6297.71
351.70	7255.54
351.90	7922.57
352.11	6343.79
352.32	6812.98
352.52	7432.08
352.73	7548.40
352.94	6531.18
353.14	6496.16
353.35	6808.47
353.56	7699.75
353.76	6488.37
353.97	6590.16
354.18	7667.19
354.39	7594.89
354.59	6515.00
354.80	6409.53
355.01	7374.94
355.21	7809.11
355.42	6401.13
355.63	6631.73
355.83	7209.26
356.04	7449.28
356.25	6776.73
356.45	6834.07
356.66	7295.89
356.87	7447.85
357.07	6491.24
357.28	6464.00
357.49	7311.66
357.69	7065.29
357.90	6263.92
358.11	6301.40
358.31	7882.63
358.52	7559.05
358.72	6596.92
358.93	6369.18
359.14	7758.12
359.34	7712.04
359.55	6468.51
359.76	6461.34
359.96	7087.20
360.17	6939.95
360.38	6444.14
360.58	6137.15
360.79	7361.83
361.00	7215.20
361.20	5711.78
361.41	5665.50
361.62	6230.94
361.82	6500.66
362.03	5095.35
362.23	4935.81
362.44	5671.03
362.65	5791.04
362.85	4451.46
363.06	4312.82
363.27	4708.89
363.47	4873.76
363.68	3588.45
363.89	3233.33
364.09	4057.23
364.30	4101.47
364.50	2666.86
364.71	2702.29
364.92	3077.89
365.12	3432.19
365.33	2261.37
365.54	2261.16
365.74	3118.44
365.95	3140.76
366.15	2220.61
366.36	2308.47
366.57	3401.06
366.77	3272.86
366.98	2070.91
367.18	2156.92
367.39	3063.97
367.60	3286.38
367.80	1942.70
368.01	2174.94
368.22	2913.65
368.42	3397.17
368.63	2100.40
368.83	2160.81
369.04	2712.53
369.25	3480.52
369.45	2073.77
369.66	2330.79
369.86	3020.75
370.07	3014.81
370.28	1901.13
370.48	2354.14
370.69	2804.28
370.89	2953.38
371.10	1936.76
371.31	2222.25
371.51	2966.07
371.72	4896.28
371.92	2209.35
372.13	2246.62
372.33	3238.04
372.54	3082.60
372.75	2024.62
372.95	2152.82
373.16	2842.38
373.36	2877.60
373.57	2081.35
373.78	2246.83
373.98	3318.53
374.19	3144.04
374.39	2026.47
374.60	2027.28
374.80	3268.56
375.01	3038.98
375.22	1948.85
375.42	2179.65
375.63	2901.97
375.83	3300.10
376.04	2220.61
376.24	1887.00
376.45	2920.20
376.66	2808.58
376.86	1979.16
377.07	2059.03
377.27	2692.26
377.48	3206.30
377.68	2133.37
377.89	2001.28
378.09	2907.91
378.30	3076.87
378.51	1980.39
378.71	2137.87
378.92	2671.37
379.12	3100.42
379.33	1960.93
379.53	2402.27
379.74	3086.70
379.94	2929.62
380.15	2114.32
380.36	2119.44
380.56	3071.95
380.77	2959.93
380.97	2025.44
381.18	2270.58
381.38	2877.81
381.59	2887.23
381.79	2009.67
382.00	2185.39
382.20	2835.62
382.41	3079.12
382.61	2175.35
382.82	2046.74
383.03	2659.90
383.23	3366.04
383.44	1972.60
383.64	2004.35
383.85	3002.73
384.05	3001.30
384.26	1959.50
384.46	2140.54
384.67	3001.50
384.87	2886.61
385.08	1916.28
385.28	2085.86
385.49	3019.93
385.69	2868.79
385.90	2620.79
386.10	1922.63
386.31	2931.26
386.51	3244.80
386.72	1957.86
386.92	2163.06
387.13	2905.66
387.33	3171.48
387.54	2248.67
387.74	1905.02
387.95	3006.42
388.15	2885.79
388.36	2260.34
388.56	1937.99
388.77	2715.40
388.97	3145.48
389.18	2205.66
389.38	2116.78
389.59	3123.56
389.79	3147.11
390.00	2088.72
390.20	2614.85
390.41	2845.86
390.61	2972.83
390.82	1961.13
391.02	2048.17
391.23	3009.08
391.43	3354.78
391.64	2074.39
391.84	1978.75
392.05	2762.30
392.25	3116.19
392.46	2057.59
392.66	1936.97
392.87	2976.93
393.07	3082.81
393.28	1953.35
393.48	2071.11
393.69	3340.85
393.89	3040.00
394.10	2252.15
394.30	2022.37
394.51	2945.18
394.71	3031.20
394.92	1980.59
395.12	2152.62
395.32	4178.68
395.53	2899.72
395.73	2120.88
395.94	2017.25
396.14	3018.50
396.35	3179.47
396.55	2278.57
396.76	2002.71
396.96	3202.00
397.17	2924.50
397.37	2190.10
397.58	2256.86
397.78	2760.46
397.98	3124.59
398.19	2039.78
398.39	2286.35
398.60	2483.57
398.80	2965.66
399.01	2434.63
399.21	2153.23
399.42	3062.33
399.62	3040.62
399.83	2108.18
400.03	1914.85
400.23	2633.69
400.44	3155.10
400.64	2085.45
400.85	2196.86
401.05	2960.54
401.26	2737.72
401.46	2197.27
401.66	2325.47
401.87	3027.31
402.07	2632.46
402.28	2029.95
402.48	2216.52
402.69	3125.81
402.89	3043.08
403.09	2111.25
403.30	1923.86
403.50	3170.05
403.71	2859.78
403.91	2109.41
404.12	2543.58
404.32	2653.55
404.52	2764.76
404.73	2269.15
404.93	1972.60
405.14	2233.11
405.34	3234.56
405.54	2040.80
405.75	2206.07
405.95	3262.21
406.16	3082.40
406.36	2217.95
406.57	2078.48
406.77	3033.25
406.97	3076.66
407.18	2099.58
407.38	1963.18
407.59	3057.21
407.79	2975.70
407.99	2114.32
408.20	2132.75
408.40	3182.75
408.61	2570.61
408.81	2112.48
409.01	2057.59
409.22	3349.86
409.42	3147.73
409.63	2098.55
409.83	2079.51
410.03	2666.25
410.24	3164.11
410.44	2123.33
410.64	2337.76
410.85	2884.56
411.05	3138.51
411.26	2149.14
411.46	2030.56
411.66	3192.17
411.87	3132.57
412.07	2011.92
412.28	2170.23
412.48	3190.12
412.68	2753.08
412.89	2098.76
413.09	2243.96
413.29	3124.38
413.50	3407.41
413.70	2021.35
413.91	2218.77
414.11	2990.24
414.31	3047.38
414.52	2004.55
414.72	2000.05
414.92	3167.59
415.13	3138.10
415.33	1993.49
415.53	2095.89
415.74	3273.88
415.94	3130.12
416.14	2084.63
416.35	1894.58
416.55	3087.11
416.76	3084.24
416.96	2129.07
417.16	2079.71
417.37	2980.41
417.57	3053.52
417.77	1886.79
417.98	2168.39
418.18	2865.31
418.38	3184.59
418.59	2011.51
418.79	2009.88
418.99	2748.37
419.20	3230.06
419.40	2069.27
419.60	2237.20
419.81	2959.93
420.01	3050.04
420.21	2317.07
420.42	2233.11
420.62	2886.20
420.82	2954.19
421.03	1973.63
421.23	2170.23
421.43	2705.37
421.64	3000.89
421.84	1888.02
422.04	2047.97
422.25	2923.48
422.45	2835.41
422.65	1926.52
422.86	2255.43
423.06	2511.83
423.26	2948.87
423.47	2016.84
423.67	2167.16
423.87	2908.93
424.08	2688.37
424.28	2036.91
424.48	2182.52
424.68	2983.28
424.89	3037.75
425.09	2163.47
425.29	2212.22
425.50	2814.73
425.70	2856.10
425.90	2213.24
426.11	2090.16
426.31	3248.69
426.51	3117.83
426.71	2200.75
426.92	2161.63
427.12	3139.95
427.32	2980.41
427.53	2142.99
427.73	2344.51
427.93	3210.19
428.14	3313.00
428.34	2012.74
428.54	2230.24
428.74	2990.85
428.95	3281.67
429.15	1986.12
429.35	2093.84
429.56	2601.74
429.76	2894.60
429.96	2160.40
430.16	2096.92
430.37	3005.19
430.57	3062.12
430.77	2183.34
430.97	2156.72
431.18	2894.19
431.38	3154.28
431.58	2344.31
431.79	2076.44
431.99	3058.64
432.19	3191.35
432.39	2622.22
432.60	2269.76
432.80	3068.06
433.00	3426.87
433.20	2092.82
433.41	2164.70
433.61	3145.88
433.81	2951.74
434.01	2187.85
434.22	2182.32
434.42	3452.06
434.62	2992.70
434.82	2206.48
435.03	2059.44
435.23	3071.75
435.43	3432.60
435.63	2058.62
435.84	2122.51
436.04	2976.31
436.24	3359.69
436.44	2239.25
436.65	2346.36
436.85	3023.01
437.05	2930.44
437.25	2065.99
437.46	2015.41
437.66	3038.16
437.86	3244.80
438.06	2219.59
438.27	2203.82
438.47	3098.99
438.67	3102.67
438.87	2117.39
439.08	2247.24
439.28	3031.40
439.48	3280.23
439.68	2316.25
439.88	2348.41
440.09	3238.25
440.29	3053.52
440.49	2004.35
440.69	2380.15
440.90	3116.39
441.10	3145.68
441.30	2180.68
441.50	2201.77
441.70	3177.42
441.91	3207.73
442.11	2445.27
442.31	2310.93
442.51	2714.79
442.71	3276.55
442.92	2402.88
443.12	2272.22
443.32	3361.33
443.52	3352.12
443.73	2351.68
443.93	2526.78
444.13	3225.35
444.33	3485.64
444.53	2407.18
444.74	2395.10
444.94	3050.04
445.14	3487.49
445.34	2443.23
445.54	2487.05
445.74	3061.71
445.95	3726.89
446.15	2509.79
446.35	2580.44
446.55	3549.13
446.75	3496.91
446.96	2379.33
447.16	2279.39
447.36	2983.89
447.56	3571.66
447.76	2362.54
447.97	2295.57
448.17	3280.85
448.37	3289.24
448.57	2622.42
448.77	2832.96
448.97	3309.93
449.18	3462.91
449.38	2345.74
449.58	2486.03
449.78	3132.98
449.98	3407.82
450.18	2336.73
450.39	2445.07
450.59	3243.98
450.79	3195.24
450.99	2794.66
451.19	2230.65
451.39	3353.96
451.60	3359.28
451.80	2285.94
452.00	2533.34
452.20	3230.06
452.40	3376.28
452.60	2379.53
452.80	2415.99
453.01	3186.23
453.21	3369.52
453.41	2368.07
453.61	2355.37
453.81	2780.53
454.01	3295.80
454.22	2463.71
454.42	2303.56
454.62	3359.90
454.82	3383.65
455.02	2300.69
455.22	2292.70
455.42	2962.39
455.62	3369.32
455.83	2325.06
456.03	2588.84
456.23	3079.33
456.43	3132.78
456.63	2249.08
456.83	2265.26
457.03	3498.14
457.24	3190.74
457.44	2127.23
457.64	2348.20
457.84	3078.71
458.04	3467.21
458.24	2281.03
458.44	2302.94
458.64	2851.39
458.84	3258.52
459.05	2447.73
459.25	2349.43
459.45	2959.52
459.65	3260.37
459.85	2581.26
460.05	2436.26
460.25	3072.77
460.45	3094.28
460.65	2318.92
460.86	2229.83
461.06	3078.71
461.26	3133.39
461.46	2221.64
461.66	2265.46
461.86	3379.97
462.06	3517.80
462.26	2149.14
462.46	2312.77
462.66	3127.04
462.87	2864.90
463.07	2000.66
463.27	2189.28
463.47	3103.49
463.67	3186.23
463.87	2112.68
464.07	4138.33
464.27	2963.21
464.47	3190.12
464.67	2369.09
464.87	2234.33
465.08	3132.78
465.28	2934.74
465.48	2149.96
465.68	2239.04
465.88	3383.04
466.08	3203.64
466.28	2084.22
466.48	2184.36
466.68	3036.52
466.88	3228.83
467.08	2175.15
467.28	2221.43
467.48	3004.17
467.68	3117.42
467.89	2259.93
468.09	2203.00
468.29	2828.86
468.49	3337.37
468.69	2177.40
468.89	2174.33
469.09	2992.49
469.29	3215.93
469.49	1887.61
469.69	2228.19
469.89	3175.99
470.09	3191.55
470.29	2093.02
470.49	2713.76
470.69	3173.33
470.89	3168.62
471.09	2069.47
471.29	2255.02
471.49	3051.88
471.70	3528.24
471.90	2269.76
472.10	2169.62
472.30	2825.58
472.50	2840.12
472.70	2080.74
472.90	2421.93
473.10	3367.07
473.30	3137.90
473.50	2046.54
473.70	2080.12
473.90	3384.68
474.10	3255.25
474.30	1912.80
474.50	2035.48
474.70	3464.96
474.90	2952.76
475.10	2106.54
475.30	2095.28
475.50	2782.17
475.70	3132.37
475.90	2268.13
476.10	2256.04
476.30	2866.34
476.50	3140.36
476.70	2109.41
476.90	2249.90
477.10	2978.77
477.30	3082.81
477.50	2072.95
477.70	2253.18
477.90	3173.74
478.10	3367.07
478.30	2272.63
478.50	2117.19
478.70	2843.60
478.90	3255.45
479.10	2021.75
479.30	2184.16
479.50	3110.86
479.70	3430.76
479.90	2172.89
480.10	2310.72
480.30	3081.37
480.50	3231.08
480.70	2101.63
480.90	2220.61
481.10	2803.87
481.30	3114.76
481.50	2079.92
481.70	2285.94
481.90	3054.95
482.10	3243.98
482.30	2155.69
482.50	8703.46
482.70	2688.78
482.90	2918.56
483.10	2302.94
483.30	2180.06
483.50	3316.07
483.70	3322.62
483.90	2160.40
484.10	2114.94
484.30	3213.88
484.50	3092.84
484.70	2368.27
484.90	2214.06
485.10	3016.86
485.30	2738.95
485.50	2257.07
485.69	2240.27
485.89	3346.18
486.09	3326.72
486.29	2496.68
486.49	2234.95
486.69	3125.61
486.89	3319.14
487.09	2183.34
487.29	2261.78
487.49	2910.78
487.69	3303.78
487.89	2214.67
488.09	2205.46
488.29	2732.20
488.49	3113.12
488.69	2406.16
488.89	2352.50
489.09	3031.81
489.29	3133.80
489.48	2082.58
489.68	2023.60
489.88	3092.43
490.08	3471.51
490.28	2336.12
490.48	2229.83
490.68	3255.45
490.88	3460.04
491.08	2183.54
491.28	2596.21
491.48	3076.05
491.68	3086.70
491.88	2250.92
492.08	2212.63
492.27	3352.93
492.47	3330.00
492.67	2305.19
492.87	2301.51
493.07	3382.22
493.27	3268.35
493.47	2274.06
493.67	2326.70
493.87	3496.09
494.07	3267.94
494.27	2171.05
494.46	2389.37
494.66	3291.70
494.86	3203.84
495.06	2143.61
495.26	2159.58
495.46	2945.18
495.66	2788.31
495.86	2118.83
496.06	2481.93
496.26	2895.62
496.45	3227.19
496.65	2168.59
496.85	2094.46
497.05	3105.34
497.25	3408.84
497.45	2166.34
497.65	2154.67
497.85	3279.41
498.05	3104.31
498.24	2455.92
498.44	2104.49
498.64	2829.68
498.84	3379.76
499.04	2060.87
499.24	2565.70
499.44	3225.14
499.64	3290.27
499.83	2206.28
500.03	2323.83
500.23	3361.74
500.43	3607.70
500.63	2098.14
500.83	2403.29
