-0.00509677,-5.2
-0.00508677,-4.8
-0.00507677,-5
-0.00506677,-5.2
-0.00505677,-6
-0.00504677,-6.4
-0.00503677,-6.8
-0.00502677,-7
-0.00501677,-7
-0.00500677,-7.2
-0.00499677,-6.8
-0.00498677,-6.8
-0.00497677,-6.8
-0.00496677,-6.6
-0.00495677,-6.6
-0.00494677,-6.8
-0.00493677,-6.6
-0.00492677,-6.6
-0.00491677,-6.4
-0.00490677,-6.2
-0.00489677,-5.4
-0.00488677,-4.6
-0.00487677,-3.4
-0.00486677,-2.4
-0.00485677,-1.6
-0.00484677,-1.2
-0.00483677,-1.4
-0.00482677,-2.2
-0.00481677,-3.6
-0.00480677,-5
-0.00479677,-6.2
-0.00478677,-6.8
-0.00477677,-7.4
-0.00476677,-7.4
-0.00475677,-7.6
-0.00474677,-7.4
-0.00473677,-7.6
-0.00472677,-7.4
-0.00471677,-7.4
-0.00470677,-7.4
-0.00469677,-7.4
-0.00468677,-7.4
-0.00467677,-7.2
-0.00466677,-7.4
-0.00465677,-7.2
-0.00464677,-7.2
-0.00463677,-7
-0.00462677,-7
-0.00461677,-7.2
-0.00460677,-7
-0.00459677,-7
-0.00458677,-7
-0.00457677,-6.8
-0.00456677,-6.6
-0.00455677,-5.8
-0.00454677,-5
-0.00453677,-4
-0.00452677,-3
-0.00451677,-2
-0.00450677,-1.8
-0.00449677,-1.6
-0.00448677,-2
-0.00447677,-2.8
-0.00446677,-3.8
-0.00445677,-4.8
-0.00444677,-5.4
-0.00443677,-5.8
-0.00442677,-6
-0.00441677,-6
-0.00440677,-6
-0.00439677,-6
-0.00438677,-6.2
-0.00437677,-6
-0.00436677,-6
-0.00435677,-6
-0.00434677,-5.8
-0.00433677,-6
-0.00432677,-6
-0.00431677,-6
-0.00430677,-5.8
-0.00429677,-5.8
-0.00428677,-5.6
-0.00427677,-5.6
-0.00426677,-5.4
-0.00425677,-5
-0.00424677,-4.6
-0.00423677,-4
-0.00422677,-3.6
-0.00421677,-3.2
-0.00420677,-3.4
-0.00419677,-3.4
-0.00418677,-4
-0.00417677,-4.2
-0.00416677,-4.6
-0.00415677,-4.8
-0.00414677,-5
-0.00413677,-5
-0.00412677,-5
-0.00411677,-5
-0.00410677,-5
-0.00409677,-4.8
-0.00408677,-4.8
-0.00407677,-5
-0.00406677,-4.8
-0.00405677,-4.8
-0.00404677,-4.8
-0.00403677,-4.8
-0.00402677,-4.6
-0.00401677,-4.6
-0.00400677,-4.6
-0.00399677,-4.6
-0.00398677,-4.6
-0.00397677,-4.4
-0.00396677,-4.2
-0.00395677,-4.4
-0.00394677,-4.4
-0.00393677,-4.4
-0.00392677,-4.4
-0.00391677,-4.2
-0.00390677,-4.2
-0.00389677,-4.2
-0.00388677,-4.2
-0.00387677,-4.2
-0.00386677,-4
-0.00385677,-4.2
-0.00384677,-4
-0.00383677,-4
-0.00382677,-3.8
-0.00381677,-3.8
-0.00380677,-3.6
-0.00379677,-3.8
-0.00378677,-3.6
-0.00377677,-3.6
-0.00376677,-3.6
-0.00375677,-3.4
-0.00374677,-3.6
-0.00373677,-3.6
-0.00372677,-3.4
-0.00371677,-3.4
-0.00370677,-3.2
-0.00369677,-3
-0.00368677,-3.2
-0.00367677,-3
-0.00366677,-3
-0.00365677,-2.8
-0.00364677,-2.8
-0.00363677,-3
-0.00362677,-2.8
-0.00361677,-2.8
-0.00360677,-2.6
-0.00359677,-2.6
-0.00358677,-2.6
-0.00357677,-2.6
-0.00356677,-2.4
-0.00355677,-2.6
-0.00354677,-2.6
-0.00353677,-2.4
-0.00352677,-2.4
-0.00351677,-2.4
-0.00350677,-2.4
-0.00349677,-2.4
-0.00348677,-2.4
-0.00347677,-2.4
-0.00346677,-2.6
-0.00345677,-2.4
-0.00344677,-2.6
-0.00343677,-2.6
-0.00342677,-2.8
-0.00341677,-2.8
-0.00340677,-2.8
-0.00339677,-2.8
-0.00338677,-2.8
-0.00337677,-3
